case_id,activity,timestamp,money_value,money_field_source,material_qty,resource_id
RFQ-0096,Bid_Submitted,2024-11-04T14:00:00,116518.14,BID-TOTAL_USD,,V022
RFQ-0096,Bid_Evaluated,2024-11-04T16:00:00,116518.14,EVAL-AWARDED_VALUE,,V022
RFQ-0097,Payment_Made,2024-10-04T15:00:00,32069.4,PAY-PO_VALUE_USD,,V009
RFQ-0097,PO_Issued,2024-10-06T09:00:00,32069.4,PO-VALUE_USD,,V009
RFQ-0097,Delivery_Received,2024-10-16T11:00:00,31323.01,DELIVERY-INVOICE_VALUE,,V009
RFQ-0097,WO_Created,2024-10-29T08:00:00,46725.87,WO-BUDGET_CEILING,,Leena Mathew
RFQ-0097,RFQ_Issued,2024-10-30T09:00:00,35795.78,RFQ-ESTIMATED_VALUE,,
RFQ-0097,Vendor_Invited,2024-10-30T10:00:00,,,,V010
RFQ-0097,Vendor_Invited,2024-10-30T10:00:00,,,,V004
RFQ-0097,Vendor_Invited,2024-10-30T10:00:00,,,,V019
RFQ-0097,Vendor_Invited,2024-10-30T10:00:00,,,,V024
RFQ-0097,Vendor_Invited,2024-10-30T10:00:00,,,,V009
RFQ-0097,Vendor_Invited,2024-10-30T10:00:00,,,,V001
RFQ-0097,Vendor_Invited,2024-10-30T10:00:00,,,,V022
RFQ-0097,Vendor_Invited,2024-10-30T10:00:00,,,,V007
RFQ-0097,Clarification_Round,2024-10-30T11:00:00,,,,V009
RFQ-0097,Clarification_Round,2024-10-30T11:00:00,,,,V007
RFQ-0097,Clarification_Round,2024-10-30T12:00:00,,,,V009
RFQ-0097,Clarification_Round,2024-10-30T12:00:00,,,,V007
RFQ-0097,Bid_Submitted,2024-11-05T14:00:00,36156.12,BID-TOTAL_USD,,V004
RFQ-0097,Bid_Submitted,2024-11-05T14:00:00,36599.88,BID-TOTAL_USD,,V019
RFQ-0097,Bid_Submitted,2024-11-06T14:00:00,35113.8,BID-TOTAL_USD,,V024
RFQ-0097,Bid_Submitted,2024-11-06T14:00:00,34824.84,BID-TOTAL_USD,,V001
RFQ-0097,Bid_Submitted,2024-11-07T14:00:00,36664.38,BID-TOTAL_USD,,V007
RFQ-0097,Bid_Submitted,2024-11-08T14:00:00,29757.72,BID-TOTAL_USD,,V010
RFQ-0097,Bid_Submitted,2024-11-08T14:00:00,32069.4,BID-TOTAL_USD,,V009
RFQ-0097,Bid_Evaluated,2024-11-08T16:00:00,32069.4,EVAL-AWARDED_VALUE,,V009
RFQ-0098,PO_Issued,2024-10-03T09:00:00,46195.28,PO-VALUE_USD,,V006
RFQ-0098,WO_Created,2024-10-10T08:00:00,71199.95,WO-BUDGET_CEILING,,Meena Krishnan
RFQ-0098,RFQ_Issued,2024-10-11T09:00:00,47010.08,RFQ-ESTIMATED_VALUE,,
RFQ-0098,Vendor_Invited,2024-10-11T10:00:00,,,,V021
RFQ-0098,Vendor_Invited,2024-10-11T10:00:00,,,,V016
RFQ-0098,Vendor_Invited,2024-10-11T10:00:00,,,,V002
RFQ-0098,Vendor_Invited,2024-10-11T10:00:00,,,,V011
RFQ-0098,Vendor_Invited,2024-10-11T10:00:00,,,,V018
RFQ-0098,Vendor_Invited,2024-10-11T10:00:00,,,,V013
RFQ-0098,Vendor_Invited,2024-10-11T10:00:00,,,,V006
RFQ-0098,Clarification_Round,2024-10-11T11:00:00,,,,V016
RFQ-0098,Clarification_Round,2024-10-11T11:00:00,,,,V011
RFQ-0098,Clarification_Round,2024-10-11T11:00:00,,,,V013
RFQ-0098,Clarification_Round,2024-10-11T11:00:00,,,,V006
RFQ-0098,Clarification_Round,2024-10-11T12:00:00,,,,V016
RFQ-0098,Clarification_Round,2024-10-11T12:00:00,,,,V011
RFQ-0098,Clarification_Round,2024-10-11T12:00:00,,,,V006
RFQ-0098,Bid_Submitted,2024-10-22T14:00:00,51933.8,BID-TOTAL_USD,,V018
RFQ-0098,Bid_Submitted,2024-10-22T14:00:00,48267.2,BID-TOTAL_USD,,V013
RFQ-0098,Bid_Submitted,2024-10-23T14:00:00,46195.28,BID-TOTAL_USD,,V006
RFQ-0098,Bid_Evaluated,2024-10-23T16:00:00,46195.28,EVAL-AWARDED_VALUE,,V006
RFQ-0098,Bid_Submitted,2024-10-24T14:00:00,47487.32,BID-TOTAL_USD,,V021
RFQ-0098,Bid_Submitted,2024-10-24T14:00:00,45993.52,BID-TOTAL_USD,,V016
RFQ-0098,Bid_Submitted,2024-10-24T14:00:00,46195.28,BID-TOTAL_USD,,V011
RFQ-0098,Bid_Submitted,2024-10-25T14:00:00,47145.88,BID-TOTAL_USD,,V002
RFQ-0098,Delivery_Received,2024-10-26T11:00:00,46257.95,DELIVERY-INVOICE_VALUE,,V006
RFQ-0098,Payment_Made,2024-11-01T15:00:00,46195.28,PAY-PO_VALUE_USD,,V006
RFQ-0099,PO_Issued,2024-10-06T09:00:00,63372.54,PO-VALUE_USD,,V006
RFQ-0099,WO_Created,2024-10-09T08:00:00,114167.73,WO-BUDGET_CEILING,,Ravi Shankar
RFQ-0099,RFQ_Issued,2024-10-10T09:00:00,66882.63,RFQ-ESTIMATED_VALUE,,
RFQ-0099,Vendor_Invited,2024-10-10T10:00:00,,,,V013
RFQ-0099,Vendor_Invited,2024-10-10T10:00:00,,,,V006
RFQ-0099,Vendor_Invited,2024-10-10T10:00:00,,,,V016
RFQ-0099,Vendor_Invited,2024-10-10T10:00:00,,,,V021
RFQ-0099,Vendor_Invited,2024-10-10T10:00:00,,,,V011
RFQ-0099,Vendor_Invited,2024-10-10T10:00:00,,,,V002
RFQ-0099,Vendor_Invited,2024-10-10T10:00:00,,,,V018
RFQ-0099,Clarification_Round,2024-10-10T11:00:00,,,,V013
RFQ-0099,Clarification_Round,2024-10-10T11:00:00,,,,V006
RFQ-0099,Clarification_Round,2024-10-10T11:00:00,,,,V016
RFQ-0099,Clarification_Round,2024-10-10T11:00:00,,,,V021
RFQ-0099,Clarification_Round,2024-10-10T11:00:00,,,,V011
RFQ-0099,Clarification_Round,2024-10-10T12:00:00,,,,V016
RFQ-0099,Bid_Submitted,2024-10-21T14:00:00,68572.53,BID-TOTAL_USD,,V002
RFQ-0099,Bid_Submitted,2024-10-21T14:00:00,75296.01,BID-TOTAL_USD,,V018
RFQ-0099,Bid_Submitted,2024-10-22T14:00:00,63372.54,BID-TOTAL_USD,,V006
RFQ-0099,Bid_Submitted,2024-10-22T14:00:00,60477.78,BID-TOTAL_USD,,V016
RFQ-0099,Bid_Evaluated,2024-10-22T16:00:00,63372.54,EVAL-AWARDED_VALUE,,V006
RFQ-0099,Bid_Submitted,2024-10-23T14:00:00,69284.61,BID-TOTAL_USD,,V013
RFQ-0099,Bid_Submitted,2024-10-24T14:00:00,67216.74,BID-TOTAL_USD,,V021
RFQ-0099,Bid_Submitted,2024-10-24T14:00:00,55466.13,BID-TOTAL_USD,,V011
RFQ-0099,Delivery_Received,2024-10-26T11:00:00,63651.12,DELIVERY-INVOICE_VALUE,,V006
RFQ-0099,Payment_Made,2024-12-12T15:00:00,63372.54,PAY-PO_VALUE_USD,,V006
RFQ-0100,PO_Issued,2024-10-04T09:00:00,53907.0,PO-VALUE_USD,,V014
RFQ-0100,WO_Created,2024-10-20T08:00:00,84099.78,WO-BUDGET_CEILING,,Leena Mathew
RFQ-0100,Delivery_Received,2024-10-21T11:00:00,52751.71,DELIVERY-INVOICE_VALUE,,V014
RFQ-0100,RFQ_Issued,2024-10-22T09:00:00,58095.8,RFQ-ESTIMATED_VALUE,,
RFQ-0100,Vendor_Invited,2024-10-22T10:00:00,,,,V008
RFQ-0100,Vendor_Invited,2024-10-22T10:00:00,,,,V005
RFQ-0100,Vendor_Invited,2024-10-22T10:00:00,,,,V003
RFQ-0100,Vendor_Invited,2024-10-22T10:00:00,,,,V015
RFQ-0100,Vendor_Invited,2024-10-22T10:00:00,,,,V012
RFQ-0100,Vendor_Invited,2024-10-22T10:00:00,,,,V020
RFQ-0100,Vendor_Invited,2024-10-22T10:00:00,,,,V014
RFQ-0100,Vendor_Invited,2024-10-22T10:00:00,,,,V023
RFQ-0100,Bid_Submitted,2024-11-03T14:00:00,51507.96,BID-TOTAL_USD,,V005
RFQ-0100,Bid_Submitted,2024-11-04T14:00:00,55294.54,BID-TOTAL_USD,,V012
RFQ-0100,Bid_Submitted,2024-11-05T14:00:00,51001.02,BID-TOTAL_USD,,V020
RFQ-0100,Bid_Submitted,2024-11-05T14:00:00,53907.0,BID-TOTAL_USD,,V014
RFQ-0100,Bid_Evaluated,2024-11-05T16:00:00,53907.0,EVAL-AWARDED_VALUE,,V014
RFQ-0100,Payment_Made,2024-11-14T15:00:00,53907.0,PAY-PO_VALUE_USD,,V014
RFQ-0101,PO_Issued,2024-10-02T09:00:00,42956.76,PO-VALUE_USD,,V022
RFQ-0101,WO_Created,2024-10-17T08:00:00,50732.33,WO-BUDGET_CEILING,,Leena Mathew
RFQ-0101,RFQ_Issued,2024-10-18T09:00:00,48104.98,RFQ-ESTIMATED_VALUE,,
RFQ-0101,Vendor_Invited,2024-10-18T10:00:00,,,,V022
RFQ-0101,Vendor_Invited,2024-10-18T10:00:00,,,,V001
RFQ-0101,Vendor_Invited,2024-10-18T10:00:00,,,,V010
RFQ-0101,Vendor_Invited,2024-10-18T10:00:00,,,,V009
RFQ-0101,Vendor_Invited,2024-10-18T10:00:00,,,,V019
RFQ-0101,Vendor_Invited,2024-10-18T10:00:00,,,,V024
RFQ-0101,Vendor_Invited,2024-10-18T10:00:00,,,,V007
RFQ-0101,Vendor_Invited,2024-10-18T10:00:00,,,,V004
RFQ-0101,Clarification_Round,2024-10-18T11:00:00,,,,V004
RFQ-0101,Delivery_Received,2024-10-19T11:00:00,42570.92,DELIVERY-INVOICE_VALUE,,V022
RFQ-0101,Bid_Submitted,2024-10-27T14:00:00,42956.76,BID-TOTAL_USD,,V022
RFQ-0101,Bid_Submitted,2024-10-27T14:00:00,45802.68,BID-TOTAL_USD,,V001
RFQ-0101,Bid_Submitted,2024-10-27T14:00:00,44536.8,BID-TOTAL_USD,,V010
RFQ-0101,Bid_Submitted,2024-10-27T14:00:00,47404.28,BID-TOTAL_USD,,V009
RFQ-0101,Bid_Submitted,2024-10-27T14:00:00,46082.96,BID-TOTAL_USD,,V004
RFQ-0101,Bid_Evaluated,2024-10-27T16:00:00,42956.76,EVAL-AWARDED_VALUE,,V022
RFQ-0101,Bid_Submitted,2024-10-29T14:00:00,48781.04,BID-TOTAL_USD,,V019
RFQ-0101,Bid_Submitted,2024-10-29T14:00:00,48808.76,BID-TOTAL_USD,,V024
RFQ-0101,Payment_Made,2024-11-26T15:00:00,42956.76,PAY-PO_VALUE_USD,,V022
RFQ-0102,PO_Issued,2024-10-02T09:00:00,113955.38,PO-VALUE_USD,,V001
RFQ-0102,Payment_Made,2024-10-03T15:00:00,113955.38,PAY-PO_VALUE_USD,,V001
RFQ-0102,WO_Created,2024-10-13T08:00:00,72765.88,WO-BUDGET_CEILING,,Arjun Desai
RFQ-0102,RFQ_Issued,2024-10-14T09:00:00,118000.41,RFQ-ESTIMATED_VALUE,,
RFQ-0102,Vendor_Invited,2024-10-14T10:00:00,,,,V019
RFQ-0102,Vendor_Invited,2024-10-14T10:00:00,,,,V010
RFQ-0102,Vendor_Invited,2024-10-14T10:00:00,,,,V017
RFQ-0102,Vendor_Invited,2024-10-14T10:00:00,,,,V004
RFQ-0102,Vendor_Invited,2024-10-14T10:00:00,,,,V022
RFQ-0102,Vendor_Invited,2024-10-14T10:00:00,,,,V009
RFQ-0102,Vendor_Invited,2024-10-14T10:00:00,,,,V001
RFQ-0102,Vendor_Invited,2024-10-14T10:00:00,,,,V024
RFQ-0102,Clarification_Round,2024-10-14T11:00:00,,,,V022
RFQ-0102,Clarification_Round,2024-10-14T11:00:00,,,,V024
RFQ-0102,Clarification_Round,2024-10-14T12:00:00,,,,V022
RFQ-0102,Clarification_Round,2024-10-14T12:00:00,,,,V024
RFQ-0102,Delivery_Received,2024-10-20T11:00:00,112901.59,DELIVERY-INVOICE_VALUE,,V001
RFQ-0102,Bid_Submitted,2024-10-25T14:00:00,114003.78,BID-TOTAL_USD,,V010
RFQ-0102,Bid_Submitted,2024-10-25T14:00:00,114320.8,BID-TOTAL_USD,,V024
RFQ-0102,Bid_Submitted,2024-10-26T14:00:00,121542.08,BID-TOTAL_USD,,V019
RFQ-0102,Bid_Submitted,2024-10-26T14:00:00,107958.62,BID-TOTAL_USD,,V009
RFQ-0102,Bid_Submitted,2024-10-28T14:00:00,115598.56,BID-TOTAL_USD,,V017
RFQ-0102,Bid_Submitted,2024-10-28T14:00:00,104340.72,BID-TOTAL_USD,,V022
RFQ-0102,Bid_Submitted,2024-10-28T14:00:00,113955.38,BID-TOTAL_USD,,V001
RFQ-0102,Bid_Evaluated,2024-10-28T16:00:00,113955.38,EVAL-AWARDED_VALUE,,V001
RFQ-0103,Payment_Made,2024-10-01T15:00:00,10623.34,PAY-PO_VALUE_USD,,V005
RFQ-0103,PO_Issued,2024-10-05T09:00:00,10623.34,PO-VALUE_USD,,V005
RFQ-0103,Delivery_Received,2024-10-22T11:00:00,10683.73,DELIVERY-INVOICE_VALUE,,V005
RFQ-0103,WO_Created,2024-10-27T08:00:00,20732.94,WO-BUDGET_CEILING,,Ravi Shankar
RFQ-0103,RFQ_Issued,2024-10-28T09:00:00,11948.76,RFQ-ESTIMATED_VALUE,,
RFQ-0103,Vendor_Invited,2024-10-28T10:00:00,,,,V023
RFQ-0103,Vendor_Invited,2024-10-28T10:00:00,,,,V015
RFQ-0103,Vendor_Invited,2024-10-28T10:00:00,,,,V012
RFQ-0103,Vendor_Invited,2024-10-28T10:00:00,,,,V014
RFQ-0103,Vendor_Invited,2024-10-28T10:00:00,,,,V008
RFQ-0103,Vendor_Invited,2024-10-28T10:00:00,,,,V003
RFQ-0103,Vendor_Invited,2024-10-28T10:00:00,,,,V005
RFQ-0103,Vendor_Invited,2024-10-28T10:00:00,,,,V020
RFQ-0103,Clarification_Round,2024-10-28T11:00:00,,,,V023
RFQ-0103,Clarification_Round,2024-10-28T12:00:00,,,,V023
RFQ-0103,Clarification_Round,2024-10-28T13:00:00,,,,V023
RFQ-0103,Bid_Submitted,2024-11-08T14:00:00,11253.06,BID-TOTAL_USD,,V023
RFQ-0103,Bid_Submitted,2024-11-08T14:00:00,11074.7,BID-TOTAL_USD,,V020
RFQ-0103,Bid_Submitted,2024-11-09T14:00:00,11717.16,BID-TOTAL_USD,,V014
RFQ-0103,Bid_Submitted,2024-11-09T14:00:00,11162.06,BID-TOTAL_USD,,V008
RFQ-0103,Bid_Submitted,2024-11-09T14:00:00,12206.74,BID-TOTAL_USD,,V003
RFQ-0103,Bid_Submitted,2024-11-10T14:00:00,11786.32,BID-TOTAL_USD,,V015
RFQ-0103,Bid_Submitted,2024-11-11T14:00:00,11617.06,BID-TOTAL_USD,,V012
RFQ-0103,Bid_Submitted,2024-11-11T14:00:00,10623.34,BID-TOTAL_USD,,V005
RFQ-0103,Bid_Evaluated,2024-11-11T16:00:00,10623.34,EVAL-AWARDED_VALUE,,V005
RFQ-0104,PO_Issued,2024-11-05T09:00:00,7739.14,PO-VALUE_USD,,V004
RFQ-0104,WO_Created,2024-11-06T08:00:00,10432.53,WO-BUDGET_CEILING,,Meena Krishnan
RFQ-0104,RFQ_Issued,2024-11-07T09:00:00,8011.76,RFQ-ESTIMATED_VALUE,,
RFQ-0104,Vendor_Invited,2024-11-07T10:00:00,,,,V007
RFQ-0104,Vendor_Invited,2024-11-07T10:00:00,,,,V010
RFQ-0104,Vendor_Invited,2024-11-07T10:00:00,,,,V001
RFQ-0104,Vendor_Invited,2024-11-07T10:00:00,,,,V024
RFQ-0104,Vendor_Invited,2024-11-07T10:00:00,,,,V009
RFQ-0104,Vendor_Invited,2024-11-07T10:00:00,,,,V019
RFQ-0104,Vendor_Invited,2024-11-07T10:00:00,,,,V022
RFQ-0104,Vendor_Invited,2024-11-07T10:00:00,,,,V004
RFQ-0104,Bid_Submitted,2024-11-13T14:00:00,7800.2,BID-TOTAL_USD,,V001
RFQ-0104,Bid_Submitted,2024-11-13T14:00:00,7739.14,BID-TOTAL_USD,,V004
RFQ-0104,Bid_Evaluated,2024-11-13T16:00:00,7739.14,EVAL-AWARDED_VALUE,,V004
RFQ-0104,Bid_Submitted,2024-11-14T14:00:00,7289.36,BID-TOTAL_USD,,V010
RFQ-0104,Bid_Submitted,2024-11-14T14:00:00,7583.48,BID-TOTAL_USD,,V024
RFQ-0104,Bid_Submitted,2024-11-14T14:00:00,8324.8,BID-TOTAL_USD,,V019
RFQ-0104,Delivery_Received,2024-11-28T11:00:00,7855.58,DELIVERY-INVOICE_VALUE,,V004
RFQ-0104,Payment_Made,2024-12-07T15:00:00,7739.14,PAY-PO_VALUE_USD,,V004
RFQ-0105,PO_Issued,2024-10-31T09:00:00,104021.72,PO-VALUE_USD,,V013
RFQ-0105,WO_Created,2024-11-08T08:00:00,153622.71,WO-BUDGET_CEILING,,Arjun Desai
RFQ-0105,RFQ_Issued,2024-11-10T09:00:00,102851.75,RFQ-ESTIMATED_VALUE,,
RFQ-0105,Vendor_Invited,2024-11-10T10:00:00,,,,V016
RFQ-0105,Vendor_Invited,2024-11-10T10:00:00,,,,V006
RFQ-0105,Vendor_Invited,2024-11-10T10:00:00,,,,V011
RFQ-0105,Vendor_Invited,2024-11-10T10:00:00,,,,V002
RFQ-0105,Vendor_Invited,2024-11-10T10:00:00,,,,V018
RFQ-0105,Vendor_Invited,2024-11-10T10:00:00,,,,V021
RFQ-0105,Vendor_Invited,2024-11-10T10:00:00,,,,V013
RFQ-0105,Clarification_Round,2024-11-10T11:00:00,,,,V016
RFQ-0105,Clarification_Round,2024-11-10T11:00:00,,,,V006
RFQ-0105,Clarification_Round,2024-11-10T11:00:00,,,,V011
RFQ-0105,Clarification_Round,2024-11-10T11:00:00,,,,V018
RFQ-0105,Delivery_Received,2024-11-10T11:00:00,102617.68,DELIVERY-INVOICE_VALUE,,V013
RFQ-0105,Clarification_Round,2024-11-10T12:00:00,,,,V016
RFQ-0105,Clarification_Round,2024-11-10T12:00:00,,,,V006
RFQ-0105,Clarification_Round,2024-11-10T12:00:00,,,,V018
RFQ-0105,Bid_Submitted,2024-11-19T14:00:00,104021.72,BID-TOTAL_USD,,V013
RFQ-0105,Bid_Evaluated,2024-11-19T16:00:00,104021.72,EVAL-AWARDED_VALUE,,V013
RFQ-0105,Bid_Submitted,2024-11-20T14:00:00,113084.12,BID-TOTAL_USD,,V016
RFQ-0105,Bid_Submitted,2024-11-20T14:00:00,107401.24,BID-TOTAL_USD,,V021
RFQ-0105,Bid_Submitted,2024-11-21T14:00:00,96269.12,BID-TOTAL_USD,,V006
RFQ-0105,Bid_Submitted,2024-11-21T14:00:00,113770.88,BID-TOTAL_USD,,V018
RFQ-0105,Bid_Submitted,2024-11-22T14:00:00,96724.6,BID-TOTAL_USD,,V011
RFQ-0105,Payment_Made,2024-12-06T15:00:00,104021.72,PAY-PO_VALUE_USD,,V013
RFQ-0106,PO_Issued,2024-10-31T09:00:00,1075.2,PO-VALUE_USD,,V019
RFQ-0106,Delivery_Received,2024-11-10T11:00:00,1078.45,DELIVERY-INVOICE_VALUE,,V019
RFQ-0106,WO_Created,2024-11-14T08:00:00,1078.87,WO-BUDGET_CEILING,,Arjun Desai
RFQ-0106,RFQ_Issued,2024-11-16T09:00:00,1034.25,RFQ-ESTIMATED_VALUE,,
RFQ-0106,Vendor_Invited,2024-11-16T10:00:00,,,,V007
RFQ-0106,Vendor_Invited,2024-11-16T10:00:00,,,,V010
RFQ-0106,Vendor_Invited,2024-11-16T10:00:00,,,,V009
RFQ-0106,Vendor_Invited,2024-11-16T10:00:00,,,,V004
RFQ-0106,Vendor_Invited,2024-11-16T10:00:00,,,,V001
RFQ-0106,Vendor_Invited,2024-11-16T10:00:00,,,,V017
RFQ-0106,Vendor_Invited,2024-11-16T10:00:00,,,,V022
RFQ-0106,Vendor_Invited,2024-11-16T10:00:00,,,,V019
RFQ-0106,Clarification_Round,2024-11-16T11:00:00,,,,V007
RFQ-0106,Clarification_Round,2024-11-16T11:00:00,,,,V010
RFQ-0106,Clarification_Round,2024-11-16T11:00:00,,,,V017
RFQ-0106,Clarification_Round,2024-11-16T12:00:00,,,,V007
RFQ-0106,Bid_Submitted,2024-11-26T14:00:00,1019.9,BID-TOTAL_USD,,V004
RFQ-0106,Bid_Submitted,2024-11-26T14:00:00,984.9,BID-TOTAL_USD,,V001
RFQ-0106,Bid_Submitted,2024-11-26T14:00:00,973.7,BID-TOTAL_USD,,V017
RFQ-0106,Bid_Submitted,2024-11-27T14:00:00,996.1,BID-TOTAL_USD,,V010
RFQ-0106,Bid_Submitted,2024-11-27T14:00:00,1075.2,BID-TOTAL_USD,,V019
RFQ-0106,Bid_Evaluated,2024-11-27T16:00:00,1075.2,EVAL-AWARDED_VALUE,,V019
RFQ-0106,Bid_Submitted,2024-11-28T14:00:00,1003.8,BID-TOTAL_USD,,V022
RFQ-0106,Payment_Made,2024-11-28T15:00:00,1075.2,PAY-PO_VALUE_USD,,V019
RFQ-0106,Bid_Submitted,2024-11-29T14:00:00,1036.7,BID-TOTAL_USD,,V007
RFQ-0106,Bid_Submitted,2024-11-29T14:00:00,1026.9,BID-TOTAL_USD,,V009
RFQ-0107,Payment_Made,2024-10-31T15:00:00,2509.82,PAY-PO_VALUE_USD,,V004
RFQ-0107,PO_Issued,2024-11-01T09:00:00,2509.82,PO-VALUE_USD,,V004
RFQ-0107,Delivery_Received,2024-11-13T11:00:00,2539.52,DELIVERY-INVOICE_VALUE,,V004
RFQ-0107,WO_Created,2024-11-17T08:00:00,1091.11,WO-BUDGET_CEILING,,Arjun Desai
RFQ-0107,RFQ_Issued,2024-11-18T09:00:00,2637.12,RFQ-ESTIMATED_VALUE,,
RFQ-0107,Vendor_Invited,2024-11-18T10:00:00,,,,V017
RFQ-0107,Vendor_Invited,2024-11-18T10:00:00,,,,V024
RFQ-0107,Vendor_Invited,2024-11-18T10:00:00,,,,V004
RFQ-0107,Vendor_Invited,2024-11-18T10:00:00,,,,V009
RFQ-0107,Vendor_Invited,2024-11-18T10:00:00,,,,V019
RFQ-0107,Vendor_Invited,2024-11-18T10:00:00,,,,V001
RFQ-0107,Vendor_Invited,2024-11-18T10:00:00,,,,V022
RFQ-0107,Vendor_Invited,2024-11-18T10:00:00,,,,V010
RFQ-0107,Clarification_Round,2024-11-18T11:00:00,,,,V024
RFQ-0107,Clarification_Round,2024-11-18T11:00:00,,,,V004
RFQ-0107,Clarification_Round,2024-11-18T11:00:00,,,,V019
RFQ-0107,Clarification_Round,2024-11-18T12:00:00,,,,V024
RFQ-0107,Clarification_Round,2024-11-18T12:00:00,,,,V004
RFQ-0107,Clarification_Round,2024-11-18T12:00:00,,,,V019
RFQ-0107,Clarification_Round,2024-11-18T13:00:00,,,,V024
RFQ-0107,Bid_Submitted,2024-11-24T14:00:00,2410.66,BID-TOTAL_USD,,V017
RFQ-0107,Bid_Submitted,2024-11-24T14:00:00,2282.02,BID-TOTAL_USD,,V022
RFQ-0107,Bid_Submitted,2024-11-25T14:00:00,2639.8,BID-TOTAL_USD,,V019
RFQ-0107,Bid_Submitted,2024-11-25T14:00:00,2308.82,BID-TOTAL_USD,,V010
RFQ-0107,Bid_Submitted,2024-11-26T14:00:00,2503.12,BID-TOTAL_USD,,V024
RFQ-0107,Bid_Submitted,2024-11-26T14:00:00,2509.82,BID-TOTAL_USD,,V004
RFQ-0107,Bid_Submitted,2024-11-26T14:00:00,2509.82,BID-TOTAL_USD,,V001
RFQ-0107,Bid_Evaluated,2024-11-26T16:00:00,2509.82,EVAL-AWARDED_VALUE,,V004
RFQ-0108,PO_Issued,2024-11-05T09:00:00,43632.96,PO-VALUE_USD,,V020
RFQ-0108,Delivery_Received,2024-11-18T11:00:00,44344.64,DELIVERY-INVOICE_VALUE,,V020
RFQ-0108,WO_Created,2024-12-01T08:00:00,67062.56,WO-BUDGET_CEILING,,Arjun Desai
RFQ-0108,RFQ_Issued,2024-12-03T09:00:00,45821.16,RFQ-ESTIMATED_VALUE,,
RFQ-0108,Vendor_Invited,2024-12-03T10:00:00,,,,V014
RFQ-0108,Vendor_Invited,2024-12-03T10:00:00,,,,V012
RFQ-0108,Vendor_Invited,2024-12-03T10:00:00,,,,V023
RFQ-0108,Vendor_Invited,2024-12-03T10:00:00,,,,V020
RFQ-0108,Vendor_Invited,2024-12-03T10:00:00,,,,V005
RFQ-0108,Vendor_Invited,2024-12-03T10:00:00,,,,V008
RFQ-0108,Vendor_Invited,2024-12-03T10:00:00,,,,V015
RFQ-0108,Vendor_Invited,2024-12-03T10:00:00,,,,V003
RFQ-0108,Clarification_Round,2024-12-03T11:00:00,,,,V003
RFQ-0108,Clarification_Round,2024-12-03T12:00:00,,,,V003
RFQ-0108,Bid_Submitted,2024-12-09T14:00:00,43632.96,BID-TOTAL_USD,,V020
RFQ-0108,Bid_Evaluated,2024-12-09T16:00:00,43632.96,EVAL-AWARDED_VALUE,,V020
RFQ-0108,Bid_Submitted,2024-12-10T14:00:00,44039.52,BID-TOTAL_USD,,V012
RFQ-0108,Bid_Submitted,2024-12-10T14:00:00,43572.48,BID-TOTAL_USD,,V005
RFQ-0108,Bid_Submitted,2024-12-11T14:00:00,43975.68,BID-TOTAL_USD,,V015
RFQ-0108,Bid_Submitted,2024-12-11T14:00:00,42944.16,BID-TOTAL_USD,,V003
RFQ-0108,Bid_Submitted,2024-12-12T14:00:00,42920.64,BID-TOTAL_USD,,V014
RFQ-0108,Bid_Submitted,2024-12-12T14:00:00,42584.64,BID-TOTAL_USD,,V008
RFQ-0108,Payment_Made,2024-12-25T15:00:00,43632.96,PAY-PO_VALUE_USD,,V020
RFQ-0109,PO_Issued,2024-10-31T09:00:00,18022.34,PO-VALUE_USD,,V013
RFQ-0109,WO_Created,2024-11-06T08:00:00,6356.09,WO-BUDGET_CEILING,,Arjun Desai
RFQ-0109,RFQ_Issued,2024-11-07T09:00:00,17349.41,RFQ-ESTIMATED_VALUE,,
RFQ-0109,Vendor_Invited,2024-11-07T10:00:00,,,,V013
RFQ-0109,Vendor_Invited,2024-11-07T10:00:00,,,,V021
RFQ-0109,Vendor_Invited,2024-11-07T10:00:00,,,,V002
RFQ-0109,Vendor_Invited,2024-11-07T10:00:00,,,,V006
RFQ-0109,Vendor_Invited,2024-11-07T10:00:00,,,,V018
RFQ-0109,Vendor_Invited,2024-11-07T10:00:00,,,,V016
RFQ-0109,Vendor_Invited,2024-11-07T10:00:00,,,,V011
RFQ-0109,Clarification_Round,2024-11-07T11:00:00,,,,V016
RFQ-0109,Clarification_Round,2024-11-07T11:00:00,,,,V011
RFQ-0109,Clarification_Round,2024-11-07T12:00:00,,,,V011
RFQ-0109,Delivery_Received,2024-11-11T11:00:00,17747.98,DELIVERY-INVOICE_VALUE,,V013
RFQ-0109,Bid_Submitted,2024-11-18T14:00:00,18022.34,BID-TOTAL_USD,,V013
RFQ-0109,Bid_Submitted,2024-11-18T14:00:00,18470.1,BID-TOTAL_USD,,V021
RFQ-0109,Bid_Evaluated,2024-11-18T16:00:00,18022.34,EVAL-AWARDED_VALUE,,V013
RFQ-0109,Bid_Submitted,2024-11-19T14:00:00,15389.82,BID-TOTAL_USD,,V011
RFQ-0109,Bid_Submitted,2024-11-20T14:00:00,18443.08,BID-TOTAL_USD,,V016
RFQ-0109,Payment_Made,2024-12-11T15:00:00,18022.34,PAY-PO_VALUE_USD,,V013
RFQ-0110,PO_Issued,2024-10-30T09:00:00,5811.08,PO-VALUE_USD,,V013
RFQ-0110,WO_Created,2024-11-06T08:00:00,9416.12,WO-BUDGET_CEILING,,Leena Mathew
