eval_id,rfq_id,vendor_id,vendor_name,bid_total_usd,delivery_days,price_score,delivery_score,quality_score,relationship_score,composite_score,selected,month_index,awarded
EVAL-RFQ-0068-V011,RFQ-0068,V011,Solaris Power Components,74485.32,24,11.13,54.17,70.0,54.0,40.1,True,6,False
EVAL-RFQ-0068-V021,RFQ-0068,V021,Helios Micro Systems,74984.33,26,10.53,50.0,82.0,40.0,39.61,True,6,False
EVAL-RFQ-0068-V002,RFQ-0068,V002,Tanaka Electrical KK,78556.38,43,6.27,30.23,90.0,89.0,38.48,False,6,False
EVAL-RFQ-0069-V021,RFQ-0069,V021,Helios Micro Systems,6351.4,14,0.59,100.0,82.0,40.0,50.63,True,6,True
EVAL-RFQ-0069-V016,RFQ-0069,V016,Precision Arc Systems,5848.7,19,8.45,73.68,68.0,54.0,44.49,True,6,False
EVAL-RFQ-0069-V013,RFQ-0069,V013,Vantage Sensors GmbH,6334.9,25,0.84,56.0,88.0,89.0,43.64,True,6,False
EVAL-RFQ-0069-V002,RFQ-0069,V002,Tanaka Electrical KK,6388.8,27,0.0,51.85,90.0,89.0,42.46,True,6,False
EVAL-RFQ-0069-V006,RFQ-0069,V006,Bright Spark Electronics Ltd,6122.6,21,4.17,66.67,72.0,61.0,42.17,True,6,False
EVAL-RFQ-0069-V011,RFQ-0069,V011,Solaris Power Components,5885.0,53,7.89,26.42,70.0,54.0,30.48,False,6,False
EVAL-RFQ-0070-V012,RFQ-0070,V012,Indra Copper Works,12049.8,19,3.13,100.0,81.0,82.0,55.65,True,6,True
EVAL-RFQ-0070-V005,RFQ-0070,V005,Cerro Negro Metals SA,11988.24,28,3.62,67.86,75.0,68.0,43.61,True,6,False
EVAL-RFQ-0070-V015,RFQ-0070,V015,Nordic Steel AS,12438.54,42,0.0,45.24,90.0,100.0,41.57,True,6,False
EVAL-RFQ-0070-V014,RFQ-0070,V014,Coastal Alloys Pty Ltd,12062.34,36,3.02,52.78,79.0,68.0,39.64,True,6,False
EVAL-RFQ-0070-V003,RFQ-0070,V003,Patel Alloys Pvt Ltd,11501.46,48,7.53,39.58,78.0,75.0,37.99,True,6,False
EVAL-RFQ-0070-V020,RFQ-0070,V020,Rajasthan Rare Earths Ltd,11874.24,40,4.54,47.5,76.0,61.0,37.36,False,6,False
EVAL-RFQ-0070-V023,RFQ-0070,V023,Sahara Industrial FZE,11900.46,34,4.33,55.88,68.0,40.0,36.1,False,6,False
EVAL-RFQ-0071-V022,RFQ-0071,V022,Andean Precision SRL,27992.14,21,20.24,100.0,70.0,40.0,56.1,True,7,True
EVAL-RFQ-0071-V009,RFQ-0071,V009,Fischer & Söhne KG,31825.39,27,9.32,77.78,89.0,100.0,54.86,True,7,False
EVAL-RFQ-0071-V001,RFQ-0071,V001,Kovacs Precision GmbH,31483.76,36,10.29,58.33,91.0,100.0,49.82,True,7,False
EVAL-RFQ-0071-V019,RFQ-0071,V019,Emerald Isle Castings Ltd,32753.44,37,6.68,56.76,87.0,75.0,44.6,True,7,False
EVAL-RFQ-0071-V004,RFQ-0071,V004,Strömberg Hydraulics AB,32011.0,54,8.79,38.89,93.0,100.0,43.78,True,7,False
EVAL-RFQ-0071-V007,RFQ-0071,V007,Nakamura Tooling Co.,35096.43,53,0.0,39.62,92.0,96.0,39.89,False,7,False
EVAL-RFQ-0071-V010,RFQ-0071,V010,Adriatic Fastenings d.o.o.,29735.26,51,15.28,41.18,74.0,61.0,39.36,False,7,False
EVAL-RFQ-0072-V015,RFQ-0072,V015,Nordic Steel AS,68580.38,21,0.85,100.0,90.0,100.0,58.34,True,7,True
EVAL-RFQ-0072-V008,RFQ-0072,V008,Delta Composites Inc.,61459.42,41,11.15,51.22,76.0,68.0,41.83,True,7,False
EVAL-RFQ-0072-V014,RFQ-0072,V014,Coastal Alloys Pty Ltd,68228.82,40,1.36,52.5,79.0,68.0,38.9,True,7,False
EVAL-RFQ-0072-V012,RFQ-0072,V012,Indra Copper Works,68834.7,52,0.49,40.38,81.8,82.0,36.87,True,7,False
EVAL-RFQ-0072-V003,RFQ-0072,V003,Patel Alloys Pvt Ltd,69171.3,52,0.0,40.38,78.8,75.0,35.38,True,7,False
EVAL-RFQ-0072-V023,RFQ-0072,V023,Sahara Industrial FZE,62398.16,50,9.79,42.0,68.0,40.0,34.12,False,7,False
EVAL-RFQ-0073-V013,RFQ-0073,V013,Vantage Sensors GmbH,56770.32,24,2.32,100.0,88.0,89.0,57.43,True,7,True
EVAL-RFQ-0073-V002,RFQ-0073,V002,Tanaka Electrical KK,56641.32,33,2.54,72.73,90.0,89.0,49.73,True,7,False
EVAL-RFQ-0073-V006,RFQ-0073,V006,Bright Spark Electronics Ltd,57817.8,50,0.51,48.0,72.0,61.0,35.11,True,7,False
EVAL-RFQ-0073-V021,RFQ-0073,V021,Helios Micro Systems,58117.08,52,0.0,46.15,82.0,40.0,34.25,True,7,False
EVAL-RFQ-0073-V016,RFQ-0073,V016,Precision Arc Systems,56502.0,54,2.78,44.44,68.0,54.0,33.44,True,7,False
EVAL-RFQ-0074-V002,RFQ-0074,V002,Tanaka Electrical KK,7239.78,24,6.0,100.0,90.0,89.0,59.3,True,7,True
EVAL-RFQ-0074-V006,RFQ-0074,V006,Bright Spark Electronics Ltd,6404.84,38,16.84,63.16,72.0,61.0,46.18,True,7,False
EVAL-RFQ-0074-V011,RFQ-0074,V011,Solaris Power Components,7701.94,37,0.0,64.86,70.0,54.0,38.86,True,7,False
EVAL-RFQ-0074-V021,RFQ-0074,V021,Helios Micro Systems,7132.96,52,7.39,46.15,82.0,40.0,37.2,True,7,False
EVAL-RFQ-0075-V021,RFQ-0075,V021,Helios Micro Systems,26135.2,13,6.27,100.0,82.0,40.0,52.91,True,7,True
EVAL-RFQ-0075-V013,RFQ-0075,V013,Vantage Sensors GmbH,26544.96,19,4.8,68.42,88.0,89.0,48.95,True,7,False
EVAL-RFQ-0075-V002,RFQ-0075,V002,Tanaka Electrical KK,26515.84,24,4.91,54.17,90.0,89.0,45.11,True,7,False
EVAL-RFQ-0075-V018,RFQ-0075,V018,Guangzhou Mech & Elec Co.,27884.48,17,0.0,76.47,58.6,54.0,40.06,True,7,False
EVAL-RFQ-0075-V011,RFQ-0075,V011,Solaris Power Components,23732.8,27,14.89,48.15,70.0,54.0,39.8,True,7,False
EVAL-RFQ-0075-V006,RFQ-0075,V006,Bright Spark Electronics Ltd,22880.0,43,17.95,30.23,72.0,61.0,36.75,False,7,False
EVAL-RFQ-0075-V016,RFQ-0075,V016,Precision Arc Systems,26680.16,41,4.32,31.71,68.0,54.0,30.24,False,7,False
EVAL-RFQ-0076-V011,RFQ-0076,V011,Solaris Power Components,265848.85,13,0.0,100.0,70.0,54.0,49.4,True,7,True
EVAL-RFQ-0076-V016,RFQ-0076,V016,Precision Arc Systems,215257.8,22,19.03,59.09,68.0,54.0,44.34,True,7,False
EVAL-RFQ-0076-V002,RFQ-0076,V002,Tanaka Electrical KK,247573.45,35,6.87,37.14,90.0,89.0,40.79,True,7,False
EVAL-RFQ-0076-V006,RFQ-0076,V006,Bright Spark Electronics Ltd,212904.15,39,19.92,33.33,72.0,61.0,38.47,True,7,False
EVAL-RFQ-0076-V021,RFQ-0076,V021,Helios Micro Systems,243675.55,32,8.34,40.62,82.0,40.0,35.92,True,7,False
EVAL-RFQ-0076-V018,RFQ-0076,V018,Guangzhou Mech & Elec Co.,260793.65,54,1.9,24.07,58.6,54.0,25.1,False,7,False
EVAL-RFQ-0077-V013,RFQ-0077,V013,Vantage Sensors GmbH,75023.9,11,9.95,100.0,88.0,89.0,60.48,True,7,True
EVAL-RFQ-0077-V016,RFQ-0077,V016,Precision Arc Systems,68577.95,29,17.69,37.93,68.0,54.0,37.45,True,7,False
EVAL-RFQ-0077-V002,RFQ-0077,V002,Tanaka Electrical KK,76349.35,50,8.36,22.0,90.0,89.0,36.84,True,7,False
EVAL-RFQ-0077-V021,RFQ-0077,V021,Helios Micro Systems,76819.75,50,7.8,22.0,82.0,40.0,30.12,True,7,False
EVAL-RFQ-0077-V011,RFQ-0077,V011,Solaris Power Components,83314.7,54,0.0,20.37,70.0,54.0,25.51,True,7,False
EVAL-RFQ-0077-V018,RFQ-0077,V018,Guangzhou Mech & Elec Co.,81200.35,51,2.54,21.57,58.6,54.0,24.61,False,7,False
EVAL-RFQ-0078-V023,RFQ-0078,V023,Sahara Industrial FZE,83693.84,29,13.5,100.0,68.0,40.0,53.0,True,7,True
EVAL-RFQ-0078-V015,RFQ-0078,V015,Nordic Steel AS,93090.08,46,3.79,63.04,90.0,100.0,48.43,True,7,False
EVAL-RFQ-0078-V014,RFQ-0078,V014,Coastal Alloys Pty Ltd,87389.92,43,9.68,67.44,79.0,68.0,46.7,True,7,False
EVAL-RFQ-0078-V012,RFQ-0078,V012,Indra Copper Works,94165.44,42,2.67,69.05,81.8,82.0,46.34,True,7,False
EVAL-RFQ-0078-V008,RFQ-0078,V008,Delta Composites Inc.,82614.72,48,14.61,60.42,76.0,68.0,45.97,True,7,False
EVAL-RFQ-0078-V005,RFQ-0078,V005,Cerro Negro Metals SA,96752.32,43,0.0,67.44,75.0,68.0,42.03,False,7,False
EVAL-RFQ-0078-V020,RFQ-0078,V020,Rajasthan Rare Earths Ltd,91988.4,48,4.92,60.42,76.8,61.0,41.55,False,7,False
EVAL-RFQ-0079-V013,RFQ-0079,V013,Vantage Sensors GmbH,15988.5,24,7.39,79.17,88.0,89.0,53.21,True,7,True
EVAL-RFQ-0079-V002,RFQ-0079,V002,Tanaka Electrical KK,16166.15,26,6.36,73.08,90.0,89.0,51.37,True,7,False
EVAL-RFQ-0079-V016,RFQ-0079,V016,Precision Arc Systems,16964.15,19,1.74,100.0,68.0,54.0,49.7,True,7,False
EVAL-RFQ-0079-V006,RFQ-0079,V006,Bright Spark Electronics Ltd,16528.1,21,4.26,90.48,72.0,61.0,49.35,True,7,False
EVAL-RFQ-0079-V021,RFQ-0079,V021,Helios Micro Systems,16386.55,53,5.08,35.85,82.0,40.0,33.19,True,7,False
EVAL-RFQ-0079-V018,RFQ-0079,V018,Guangzhou Mech & Elec Co.,17264.35,44,0.0,43.18,58.6,54.0,30.07,False,7,False
EVAL-RFQ-0080-V010,RFQ-0080,V010,Adriatic Fastenings d.o.o.,3855.36,20,21.75,100.0,74.0,61.0,59.6,True,7,True
EVAL-RFQ-0080-V017,RFQ-0080,V017,Türk Makina A.Ş.,4197.12,29,14.81,68.97,73.0,61.0,47.31,True,7,False
EVAL-RFQ-0080-V019,RFQ-0080,V019,Emerald Isle Castings Ltd,4926.72,27,0.0,74.07,87.0,75.0,47.12,True,7,False
EVAL-RFQ-0080-V001,RFQ-0080,V001,Kovacs Precision GmbH,4458.24,40,9.51,50.0,91.0,100.0,47.0,True,7,False
EVAL-RFQ-0080-V007,RFQ-0080,V007,Nakamura Tooling Co.,4821.12,34,2.14,58.82,92.0,96.0,46.5,True,7,False
EVAL-RFQ-0080-V004,RFQ-0080,V004,Strömberg Hydraulics AB,4462.08,53,9.43,37.74,93.0,100.0,43.69,False,7,False
EVAL-RFQ-0080-V022,RFQ-0080,V022,Andean Precision SRL,4333.44,48,12.04,41.67,70.0,40.0,35.32,False,7,False
EVAL-RFQ-0080-V024,RFQ-0080,V024,BalticTech UAB,4573.44,53,7.17,37.74,80.0,40.0,34.19,False,7,False
EVAL-RFQ-0081-V010,RFQ-0081,V010,Adriatic Fastenings d.o.o.,37237.37,10,18.21,100.0,74.0,61.0,58.18,True,7,True
EVAL-RFQ-0081-V001,RFQ-0081,V001,Kovacs Precision GmbH,42514.3,20,6.62,50.0,91.0,100.0,45.85,True,7,False
EVAL-RFQ-0081-V004,RFQ-0081,V004,Strömberg Hydraulics AB,42695.96,25,6.22,40.0,93.0,100.0,43.09,True,7,False
EVAL-RFQ-0081-V019,RFQ-0081,V019,Emerald Isle Castings Ltd,44553.58,21,2.14,47.62,87.0,75.0,40.04,True,7,False
EVAL-RFQ-0081-V007,RFQ-0081,V007,Nakamura Tooling Co.,45526.34,32,0.0,31.25,92.0,96.0,37.38,True,7,False
EVAL-RFQ-0081-V009,RFQ-0081,V009,Fischer & Söhne KG,44855.37,40,1.47,25.0,89.0,100.0,35.89,False,7,False
EVAL-RFQ-0081-V024,RFQ-0081,V024,BalticTech UAB,42701.82,51,6.2,19.61,80.0,40.0,28.36,False,7,False
EVAL-RFQ-0082-V020,RFQ-0082,V020,Rajasthan Rare Earths Ltd,2959.45,12,2.58,100.0,77.6,61.0,52.65,True,8,True
EVAL-RFQ-0082-V023,RFQ-0082,V023,Sahara Industrial FZE,2821.29,18,7.13,66.67,68.0,40.0,40.45,True,8,False
EVAL-RFQ-0082-V015,RFQ-0082,V015,Nordic Steel AS,3037.95,42,0.0,28.57,90.0,100.0,36.57,True,8,False
EVAL-RFQ-0082-V003,RFQ-0082,V003,Patel Alloys Pvt Ltd,2841.7,37,6.46,32.43,79.6,75.0,35.73,True,8,False
EVAL-RFQ-0082-V008,RFQ-0082,V008,Delta Composites Inc.,2785.18,36,8.32,33.33,76.0,68.0,35.33,True,8,False
EVAL-RFQ-0082-V005,RFQ-0082,V005,Cerro Negro Metals SA,2899.79,32,4.55,37.5,75.0,68.0,34.87,False,8,False
EVAL-RFQ-0082-V012,RFQ-0082,V012,Indra Copper Works,3008.12,40,0.98,30.0,82.6,82.0,34.11,False,8,False
EVAL-RFQ-0083-V011,RFQ-0083,V011,Solaris Power Components,200185.02,11,11.7,100.0,70.0,54.0,54.08,True,8,True
EVAL-RFQ-0083-V002,RFQ-0083,V002,Tanaka Electrical KK,199182.99,22,12.14,50.0,90.0,89.0,46.76,True,8,False
EVAL-RFQ-0083-V013,RFQ-0083,V013,Vantage Sensors GmbH,203366.37,22,10.3,50.0,88.0,89.0,45.62,True,8,False
EVAL-RFQ-0083-V021,RFQ-0083,V021,Helios Micro Systems,203995.02,24,10.02,45.83,82.0,40.0,38.16,True,8,False
EVAL-RFQ-0083-V006,RFQ-0083,V006,Bright Spark Electronics Ltd,197838.06,28,12.74,39.29,72.0,61.0,37.38,True,8,False
EVAL-RFQ-0083-V018,RFQ-0083,V018,Guangzhou Mech & Elec Co.,226717.86,25,0.0,44.0,57.0,54.0,30.0,False,8,False
EVAL-RFQ-0083-V016,RFQ-0083,V016,Precision Arc Systems,208018.38,53,8.25,20.75,68.0,54.0,28.53,False,8,False
EVAL-RFQ-0084-V013,RFQ-0084,V013,Vantage Sensors GmbH,160394.58,13,4.03,100.0,88.0,89.0,58.11,True,8,True
EVAL-RFQ-0084-V002,RFQ-0084,V002,Tanaka Electrical KK,163041.66,16,2.44,81.25,90.0,89.0,52.25,True,8,False
EVAL-RFQ-0084-V016,RFQ-0084,V016,Precision Arc Systems,135047.25,33,19.19,39.39,68.0,54.0,38.5,True,8,False
EVAL-RFQ-0084-V021,RFQ-0084,V021,Helios Micro Systems,167125.14,22,0.0,59.09,82.0,40.0,38.13,True,8,False
EVAL-RFQ-0084-V011,RFQ-0084,V011,Solaris Power Components,153920.52,27,7.9,48.15,70.0,54.0,37.0,True,8,False
EVAL-RFQ-0084-V018,RFQ-0084,V018,Guangzhou Mech & Elec Co.,161066.61,26,3.63,50.0,57.0,54.0,33.25,False,8,False
EVAL-RFQ-0085-V014,RFQ-0085,V014,Coastal Alloys Pty Ltd,93564.33,23,1.51,100.0,79.0,68.0,53.2,True,8,True
EVAL-RFQ-0085-V012,RFQ-0085,V012,Indra Copper Works,94997.85,29,0.0,79.31,82.6,82.0,48.51,True,8,False
EVAL-RFQ-0085-V015,RFQ-0085,V015,Nordic Steel AS,91940.76,44,3.22,52.27,90.0,100.0,44.97,True,8,False
EVAL-RFQ-0085-V008,RFQ-0085,V008,Delta Composites Inc.,84814.79,38,10.72,60.53,76.0,68.0,44.45,True,8,False
EVAL-RFQ-0085-V003,RFQ-0085,V003,Patel Alloys Pvt Ltd,87303.54,41,8.1,56.1,79.6,75.0,43.49,True,8,False
EVAL-RFQ-0085-V005,RFQ-0085,V005,Cerro Negro Metals SA,81176.69,54,14.55,42.59,75.0,68.0,40.4,False,8,False
EVAL-RFQ-0086-V004,RFQ-0086,V004,Strömberg Hydraulics AB,5035.02,28,6.53,100.0,93.0,100.0,61.21,True,8,True
EVAL-RFQ-0086-V001,RFQ-0086,V001,Kovacs Precision GmbH,4901.1,55,9.01,50.91,91.0,100.0,47.08,True,8,False
EVAL-RFQ-0086-V010,RFQ-0086,V010,Adriatic Fastenings d.o.o.,4363.56,51,18.99,54.9,74.0,61.0,44.97,True,8,False
EVAL-RFQ-0086-V019,RFQ-0086,V019,Emerald Isle Castings Ltd,5386.56,50,0.0,56.0,87.0,75.0,41.7,True,8,False
EVAL-RFQ-0087-V007,RFQ-0087,V007,Nakamura Tooling Co.,10111.27,10,0.0,100.0,92.0,96.0,58.0,True,8,True
EVAL-RFQ-0087-V010,RFQ-0087,V010,Adriatic Fastenings d.o.o.,8557.62,16,15.37,62.5,74.0,61.0,45.8,True,8,False
EVAL-RFQ-0087-V009,RFQ-0087,V009,Fischer & Söhne KG,9507.18,22,5.97,45.45,89.0,100.0,43.83,True,8,False
EVAL-RFQ-0087-V004,RFQ-0087,V004,Strömberg Hydraulics AB,9677.02,24,4.29,41.67,93.0,100.0,42.82,True,8,False
EVAL-RFQ-0087-V001,RFQ-0087,V001,Kovacs Precision GmbH,9844.93,35,2.63,28.57,91.0,100.0,37.83,True,8,False
EVAL-RFQ-0087-V017,RFQ-0087,V017,Türk Makina A.Ş.,8133.02,40,19.56,25.0,73.0,61.0,36.03,False,8,False
EVAL-RFQ-0087-V019,RFQ-0087,V019,Emerald Isle Castings Ltd,9897.04,43,2.12,23.26,87.0,75.0,32.72,False,8,False
EVAL-RFQ-0087-V024,RFQ-0087,V024,BalticTech UAB,9559.29,37,5.46,27.03,80.0,40.0,30.29,False,8,False
EVAL-RFQ-0088-V008,RFQ-0088,V008,Delta Composites Inc.,61347.0,17,12.19,100.0,76.0,68.0,56.88,True,8,True
EVAL-RFQ-0088-V005,RFQ-0088,V005,Cerro Negro Metals SA,58515.6,19,16.24,89.47,75.0,68.0,55.14,True,8,False
EVAL-RFQ-0088-V012,RFQ-0088,V012,Indra Copper Works,65379.6,53,6.42,32.08,82.6,82.0,36.91,True,8,False
EVAL-RFQ-0088-V003,RFQ-0088,V003,Patel Alloys Pvt Ltd,67087.8,50,3.97,34.0,79.6,75.0,35.21,True,8,False
EVAL-RFQ-0088-V023,RFQ-0088,V023,Sahara Industrial FZE,69864.6,49,0.0,34.69,68.0,40.0,28.01,True,8,False
EVAL-RFQ-0089-V020,RFQ-0089,V020,Rajasthan Rare Earths Ltd,61068.57,19,5.99,100.0,77.6,61.0,54.02,True,8,True
EVAL-RFQ-0089-V012,RFQ-0089,V012,Indra Copper Works,63012.78,27,3.0,70.37,82.6,82.0,47.03,True,8,False
EVAL-RFQ-0089-V008,RFQ-0089,V008,Delta Composites Inc.,57785.77,44,11.05,43.18,76.0,68.0,39.37,True,8,False
EVAL-RFQ-0089-V014,RFQ-0089,V014,Coastal Alloys Pty Ltd,63230.69,45,2.67,42.22,79.0,68.0,36.33,True,8,False
EVAL-RFQ-0089-V005,RFQ-0089,V005,Cerro Negro Metals SA,64962.65,43,0.0,44.19,75.0,68.0,35.06,True,8,False
EVAL-RFQ-0089-V023,RFQ-0089,V023,Sahara Industrial FZE,60751.61,40,6.48,47.5,68.0,40.0,34.44,False,8,False
EVAL-RFQ-0090-V015,RFQ-0090,V015,Nordic Steel AS,1017.06,21,3.79,90.48,90.0,100.0,56.66,True,8,True
EVAL-RFQ-0090-V014,RFQ-0090,V014,Coastal Alloys Pty Ltd,968.76,19,8.36,100.0,79.0,68.0,55.94,True,8,False
EVAL-RFQ-0090-V020,RFQ-0090,V020,Rajasthan Rare Earths Ltd,975.66,23,7.7,82.61,77.6,61.0,49.48,True,8,False
EVAL-RFQ-0090-V005,RFQ-0090,V005,Cerro Negro Metals SA,932.88,42,11.75,45.24,75.0,68.0,40.07,True,8,False
EVAL-RFQ-0090-V003,RFQ-0090,V003,Patel Alloys Pvt Ltd,1044.66,38,1.17,50.0,79.6,75.0,38.89,True,8,False
EVAL-RFQ-0090-V023,RFQ-0090,V023,Sahara Industrial FZE,1057.08,33,0.0,57.58,68.0,40.0,34.87,False,8,False
EVAL-RFQ-0091-V002,RFQ-0091,V002,Tanaka Electrical KK,110065.41,12,8.35,100.0,90.0,89.0,60.24,True,8,True
EVAL-RFQ-0091-V011,RFQ-0091,V011,Solaris Power Components,102594.96,18,14.57,66.67,70.0,54.0,45.23,True,8,False
EVAL-RFQ-0091-V006,RFQ-0091,V006,Bright Spark Electronics Ltd,95704.83,25,20.3,48.0,72.0,61.0,43.02,True,8,False
EVAL-RFQ-0091-V013,RFQ-0091,V013,Vantage Sensors GmbH,107817.84,46,10.22,26.09,88.0,89.0,38.41,True,8,False
EVAL-RFQ-0091-V016,RFQ-0091,V016,Precision Arc Systems,91657.8,45,23.67,26.67,68.0,54.0,36.47,True,8,False
EVAL-RFQ-0091-V021,RFQ-0091,V021,Helios Micro Systems,111323.16,51,7.3,23.53,82.0,40.0,30.38,False,8,False
EVAL-RFQ-0091-V018,RFQ-0091,V018,Guangzhou Mech & Elec Co.,120087.63,40,0.0,30.0,57.0,54.0,25.8,False,8,False
EVAL-RFQ-0092-V019,RFQ-0092,V019,Emerald Isle Castings Ltd,75394.9,25,0.0,100.0,87.0,75.0,54.9,True,8,True
EVAL-RFQ-0092-V022,RFQ-0092,V022,Andean Precision SRL,60310.18,28,20.01,89.29,70.0,40.0,52.79,True,8,False
EVAL-RFQ-0092-V004,RFQ-0092,V004,Strömberg Hydraulics AB,71663.9,38,4.95,65.79,93.0,100.0,50.32,True,8,False
EVAL-RFQ-0092-V007,RFQ-0092,V007,Nakamura Tooling Co.,74668.79,36,0.96,69.44,92.0,96.0,49.22,True,8,False
EVAL-RFQ-0092-V017,RFQ-0092,V017,Türk Makina A.Ş.,59721.83,42,20.79,59.52,73.0,61.0,46.87,True,8,False
EVAL-RFQ-0092-V009,RFQ-0092,V009,Fischer & Söhne KG,68977.58,53,8.51,47.17,89.0,100.0,45.36,False,8,False
EVAL-RFQ-0093-V012,RFQ-0093,V012,Indra Copper Works,37890.63,26,9.49,100.0,83.4,82.0,58.67,True,9,True
EVAL-RFQ-0093-V015,RFQ-0093,V015,Nordic Steel AS,40297.1,33,3.74,78.79,90.0,100.0,53.13,True,9,False
EVAL-RFQ-0093-V005,RFQ-0093,V005,Cerro Negro Metals SA,35537.6,39,15.11,66.67,75.0,68.0,47.84,True,9,False
EVAL-RFQ-0093-V008,RFQ-0093,V008,Delta Composites Inc.,35738.0,41,14.63,63.41,76.0,68.0,46.88,True,9,False
EVAL-RFQ-0093-V003,RFQ-0093,V003,Patel Alloys Pvt Ltd,38570.32,42,7.86,61.9,80.4,75.0,45.3,True,9,False
EVAL-RFQ-0093-V014,RFQ-0093,V014,Coastal Alloys Pty Ltd,37274.4,49,10.96,53.06,79.0,68.0,42.9,False,9,False
EVAL-RFQ-0093-V020,RFQ-0093,V020,Rajasthan Rare Earths Ltd,38079.34,46,9.04,56.52,78.4,61.0,42.35,False,9,False
EVAL-RFQ-0093-V023,RFQ-0093,V023,Sahara Industrial FZE,41861.89,34,0.0,76.47,68.0,40.0,40.54,False,9,False
EVAL-RFQ-0094-V012,RFQ-0094,V012,Indra Copper Works,9696.8,15,3.8,100.0,83.4,82.0,56.4,True,9,True
EVAL-RFQ-0094-V008,RFQ-0094,V008,Delta Composites Inc.,9941.7,17,1.37,88.24,76.0,68.0,49.02,True,9,False
EVAL-RFQ-0094-V003,RFQ-0094,V003,Patel Alloys Pvt Ltd,9092.3,22,9.8,68.18,80.4,75.0,47.95,True,9,False
EVAL-RFQ-0094-V020,RFQ-0094,V020,Rajasthan Rare Earths Ltd,9648.75,23,4.27,65.22,78.4,61.0,43.06,True,9,False
EVAL-RFQ-0094-V015,RFQ-0094,V015,Nordic Steel AS,10079.65,30,0.0,50.0,90.0,100.0,43.0,True,9,False
EVAL-RFQ-0095-V021,RFQ-0095,V021,Helios Micro Systems,144901.98,10,1.46,100.0,82.0,40.0,50.98,True,9,True
EVAL-RFQ-0095-V002,RFQ-0095,V002,Tanaka Electrical KK,147042.9,15,0.0,66.67,90.0,89.0,46.9,True,9,False
EVAL-RFQ-0095-V013,RFQ-0095,V013,Vantage Sensors GmbH,146873.61,44,0.12,22.73,88.0,89.0,33.36,True,9,False
EVAL-RFQ-0096-V022,RFQ-0096,V022,Andean Precision SRL,116518.14,15,13.01,100.0,70.0,40.0,53.2,True,9,True
EVAL-RFQ-0096-V009,RFQ-0096,V009,Fischer & Söhne KG,125202.86,36,6.53,41.67,89.0,100.0,42.91,True,9,False
EVAL-RFQ-0096-V004,RFQ-0096,V004,Strömberg Hydraulics AB,128308.12,54,4.21,27.78,93.0,100.0,38.62,True,9,False
EVAL-RFQ-0096-V010,RFQ-0096,V010,Adriatic Fastenings d.o.o.,114944.66,43,14.18,34.88,74.0,61.0,37.04,True,9,False
EVAL-RFQ-0096-V019,RFQ-0096,V019,Emerald Isle Castings Ltd,133943.18,44,0.0,34.09,87.0,75.0,35.13,True,9,False
EVAL-RFQ-0096-V017,RFQ-0096,V017,Türk Makina A.Ş.,119284.24,53,10.94,28.3,73.0,61.0,33.57,False,9,False
EVAL-RFQ-0096-V024,RFQ-0096,V024,BalticTech UAB,126061.88,50,5.88,30.0,80.0,40.0,31.35,False,9,False
EVAL-RFQ-0097-V009,RFQ-0097,V009,Fischer & Söhne KG,32069.4,10,12.53,100.0,89.0,100.0,62.81,True,9,True
EVAL-RFQ-0097-V001,RFQ-0097,V001,Kovacs Precision GmbH,34824.84,31,5.02,32.26,91.0,100.0,39.88,True,9,False
EVAL-RFQ-0097-V004,RFQ-0097,V004,Strömberg Hydraulics AB,36156.12,45,1.39,22.22,93.0,100.0,35.82,True,9,False
EVAL-RFQ-0097-V010,RFQ-0097,V010,Adriatic Fastenings d.o.o.,29757.72,50,18.84,20.0,74.0,61.0,34.44,True,9,False
EVAL-RFQ-0097-V007,RFQ-0097,V007,Nakamura Tooling Co.,36664.38,50,0.0,20.0,92.0,96.0,34.0,True,9,False
EVAL-RFQ-0097-V019,RFQ-0097,V019,Emerald Isle Castings Ltd,36599.88,36,0.18,27.78,87.0,75.0,33.3,False,9,False
EVAL-RFQ-0097-V024,RFQ-0097,V024,BalticTech UAB,35113.8,52,4.23,19.23,80.0,40.0,27.46,False,9,False
EVAL-RFQ-0098-V006,RFQ-0098,V006,Bright Spark Electronics Ltd,46195.28,23,11.05,100.0,72.0,61.0,54.92,True,9,True
EVAL-RFQ-0098-V011,RFQ-0098,V011,Solaris Power Components,46195.28,25,11.05,92.0,70.0,54.0,51.42,True,9,False
EVAL-RFQ-0098-V016,RFQ-0098,V016,Precision Arc Systems,45993.52,30,11.44,76.67,68.0,54.0,46.58,True,9,False
EVAL-RFQ-0098-V002,RFQ-0098,V002,Tanaka Electrical KK,47145.88,46,9.22,50.0,90.0,89.0,45.59,True,9,False
EVAL-RFQ-0098-V013,RFQ-0098,V013,Vantage Sensors GmbH,48267.2,48,7.06,47.92,88.0,89.0,43.7,True,9,False
EVAL-RFQ-0098-V018,RFQ-0098,V018,Guangzhou Mech & Elec Co.,51933.8,26,0.0,88.46,55.4,54.0,43.02,False,9,False
EVAL-RFQ-0098-V021,RFQ-0098,V021,Helios Micro Systems,47487.32,42,8.56,54.76,82.0,40.0,40.25,False,9,False
EVAL-RFQ-0099-V006,RFQ-0099,V006,Bright Spark Electronics Ltd,63372.54,10,15.84,100.0,72.0,61.0,56.83,True,9,True
