bid_id,rfq_id,vendor_id,vendor_name,bid_date,bid_unit_price,bid_total_usd,delivery_days,validity_days,price_delta_pct,archetype,month_index
BID-RFQ-0071-V010,RFQ-0071,V010,Adriatic Fastenings d.o.o.,2024-08-14,110.54,29735.26,51,30,-9.19,aggressive_bidder,7
BID-RFQ-0071-V019,RFQ-0071,V019,Emerald Isle Castings Ltd,2024-08-13,121.76,32753.44,37,30,0.03,conservative,7
BID-RFQ-0071-V001,RFQ-0071,V001,Kovacs Precision GmbH,2024-08-12,117.04,31483.76,36,30,-3.85,reliable,7
BID-RFQ-0071-V009,RFQ-0071,V009,Fischer & Söhne KG,2024-08-13,118.31,31825.39,27,30,-2.8,relationship_focused,7
BID-RFQ-0071-V004,RFQ-0071,V004,Strömberg Hydraulics AB,2024-08-14,119.0,32011.0,54,30,-2.23,reliable,7
BID-RFQ-0071-V022,RFQ-0071,V022,Andean Precision SRL,2024-08-12,104.06,27992.14,21,30,-14.51,aggressive_bidder,7
BID-RFQ-0072-V015,RFQ-0072,V015,Nordic Steel AS,2024-09-05,183.37,68580.38,21,30,-3.17,reliable,7
BID-RFQ-0072-V023,RFQ-0072,V023,Sahara Industrial FZE,2024-09-03,166.84,62398.16,50,30,-11.9,volatile,7
BID-RFQ-0072-V014,RFQ-0072,V014,Coastal Alloys Pty Ltd,2024-09-05,182.43,68228.82,40,30,-3.66,relationship_focused,7
BID-RFQ-0072-V012,RFQ-0072,V012,Indra Copper Works,2024-09-06,184.05,68834.7,52,30,-2.81,reliable,7
BID-RFQ-0072-V008,RFQ-0072,V008,Delta Composites Inc.,2024-09-04,164.33,61459.42,41,30,-13.22,aggressive_bidder,7
BID-RFQ-0072-V003,RFQ-0072,V003,Patel Alloys Pvt Ltd,2024-09-04,184.95,69171.3,52,30,-2.33,relationship_focused,7
BID-RFQ-0073-V016,RFQ-0073,V016,Precision Arc Systems,2024-08-31,109.5,56502.0,54,30,2.6,volatile,7
BID-RFQ-0073-V002,RFQ-0073,V002,Tanaka Electrical KK,2024-09-02,109.77,56641.32,33,30,2.86,conservative,7
BID-RFQ-0073-V006,RFQ-0073,V006,Bright Spark Electronics Ltd,2024-09-03,112.05,57817.8,50,30,4.99,volatile,7
BID-RFQ-0073-V013,RFQ-0073,V013,Vantage Sensors GmbH,2024-08-31,110.02,56770.32,24,30,3.09,conservative,7
BID-RFQ-0073-V021,RFQ-0073,V021,Helios Micro Systems,2024-08-31,112.63,58117.08,52,30,5.53,conservative,7
BID-RFQ-0074-V006,RFQ-0074,V006,Bright Spark Electronics Ltd,2024-08-25,29.38,6404.84,38,30,-9.9,volatile,7
BID-RFQ-0074-V011,RFQ-0074,V011,Solaris Power Components,2024-08-26,35.33,7701.94,37,30,8.35,volatile,7
BID-RFQ-0074-V021,RFQ-0074,V021,Helios Micro Systems,2024-08-24,32.72,7132.96,52,30,0.33,conservative,7
BID-RFQ-0074-V002,RFQ-0074,V002,Tanaka Electrical KK,2024-08-24,33.21,7239.78,24,30,1.84,conservative,7
BID-RFQ-0075-V002,RFQ-0075,V002,Tanaka Electrical KK,2024-09-10,127.48,26515.84,24,30,3.57,conservative,7
BID-RFQ-0075-V018,RFQ-0075,V018,Guangzhou Mech & Elec Co.,2024-09-12,134.06,27884.48,17,30,8.92,aggressive_bidder,7
BID-RFQ-0075-V021,RFQ-0075,V021,Helios Micro Systems,2024-09-11,125.65,26135.2,13,30,2.08,conservative,7
BID-RFQ-0075-V006,RFQ-0075,V006,Bright Spark Electronics Ltd,2024-09-12,110.0,22880.0,43,30,-10.63,volatile,7
BID-RFQ-0075-V016,RFQ-0075,V016,Precision Arc Systems,2024-09-12,128.27,26680.16,41,30,4.21,volatile,7
BID-RFQ-0075-V011,RFQ-0075,V011,Solaris Power Components,2024-09-13,114.1,23732.8,27,30,-7.3,volatile,7
BID-RFQ-0075-V013,RFQ-0075,V013,Vantage Sensors GmbH,2024-09-11,127.62,26544.96,19,30,3.69,conservative,7
BID-RFQ-0076-V002,RFQ-0076,V002,Tanaka Electrical KK,2024-08-27,697.39,247573.45,35,30,3.43,conservative,7
BID-RFQ-0076-V021,RFQ-0076,V021,Helios Micro Systems,2024-08-27,686.41,243675.55,32,30,1.8,conservative,7
BID-RFQ-0076-V018,RFQ-0076,V018,Guangzhou Mech & Elec Co.,2024-08-29,734.63,260793.65,54,30,8.96,aggressive_bidder,7
BID-RFQ-0076-V006,RFQ-0076,V006,Bright Spark Electronics Ltd,2024-08-28,599.73,212904.15,39,30,-11.05,volatile,7
BID-RFQ-0076-V016,RFQ-0076,V016,Precision Arc Systems,2024-08-29,606.36,215257.8,22,30,-10.07,volatile,7
BID-RFQ-0076-V011,RFQ-0076,V011,Solaris Power Components,2024-08-29,748.87,265848.85,13,30,11.07,volatile,7
BID-RFQ-0077-V021,RFQ-0077,V021,Helios Micro Systems,2024-09-04,313.55,76819.75,50,30,4.09,conservative,7
BID-RFQ-0077-V018,RFQ-0077,V018,Guangzhou Mech & Elec Co.,2024-09-04,331.43,81200.35,51,30,10.03,aggressive_bidder,7
BID-RFQ-0077-V002,RFQ-0077,V002,Tanaka Electrical KK,2024-09-03,311.63,76349.35,50,30,3.46,conservative,7
BID-RFQ-0077-V013,RFQ-0077,V013,Vantage Sensors GmbH,2024-09-04,306.22,75023.9,11,30,1.66,conservative,7
BID-RFQ-0077-V016,RFQ-0077,V016,Precision Arc Systems,2024-09-02,279.91,68577.95,29,30,-7.07,volatile,7
BID-RFQ-0077-V011,RFQ-0077,V011,Solaris Power Components,2024-09-02,340.06,83314.7,54,30,12.89,volatile,7
BID-RFQ-0078-V005,RFQ-0078,V005,Cerro Negro Metals SA,2024-09-02,257.32,96752.32,43,30,1.08,aggressive_bidder,7
BID-RFQ-0078-V020,RFQ-0078,V020,Rajasthan Rare Earths Ltd,2024-09-01,244.65,91988.4,48,30,-3.9,relationship_focused,7
BID-RFQ-0078-V015,RFQ-0078,V015,Nordic Steel AS,2024-09-01,247.58,93090.08,46,30,-2.75,reliable,7
BID-RFQ-0078-V012,RFQ-0078,V012,Indra Copper Works,2024-09-02,250.44,94165.44,42,30,-1.62,reliable,7
BID-RFQ-0078-V014,RFQ-0078,V014,Coastal Alloys Pty Ltd,2024-09-02,232.42,87389.92,43,30,-8.7,relationship_focused,7
BID-RFQ-0078-V008,RFQ-0078,V008,Delta Composites Inc.,2024-08-31,219.72,82614.72,48,30,-13.69,aggressive_bidder,7
BID-RFQ-0078-V023,RFQ-0078,V023,Sahara Industrial FZE,2024-09-01,222.59,83693.84,29,30,-12.57,volatile,7
BID-RFQ-0079-V002,RFQ-0079,V002,Tanaka Electrical KK,2024-08-20,170.17,16166.15,26,30,2.03,conservative,7
BID-RFQ-0079-V018,RFQ-0079,V018,Guangzhou Mech & Elec Co.,2024-08-21,181.73,17264.35,44,30,8.96,aggressive_bidder,7
BID-RFQ-0079-V016,RFQ-0079,V016,Precision Arc Systems,2024-08-19,178.57,16964.15,19,30,7.06,volatile,7
BID-RFQ-0079-V021,RFQ-0079,V021,Helios Micro Systems,2024-08-22,172.49,16386.55,53,30,3.42,conservative,7
BID-RFQ-0079-V013,RFQ-0079,V013,Vantage Sensors GmbH,2024-08-21,168.3,15988.5,24,30,0.91,conservative,7
BID-RFQ-0079-V006,RFQ-0079,V006,Bright Spark Electronics Ltd,2024-08-22,173.98,16528.1,21,30,4.31,volatile,7
BID-RFQ-0080-V022,RFQ-0080,V022,Andean Precision SRL,2024-08-26,22.57,4333.44,48,30,-7.36,aggressive_bidder,7
BID-RFQ-0080-V001,RFQ-0080,V001,Kovacs Precision GmbH,2024-08-25,23.22,4458.24,40,30,-4.68,reliable,7
BID-RFQ-0080-V007,RFQ-0080,V007,Nakamura Tooling Co.,2024-08-27,25.11,4821.12,34,30,3.05,conservative,7
BID-RFQ-0080-V004,RFQ-0080,V004,Strömberg Hydraulics AB,2024-08-27,23.24,4462.08,53,30,-4.64,reliable,7
BID-RFQ-0080-V019,RFQ-0080,V019,Emerald Isle Castings Ltd,2024-08-26,25.66,4926.72,27,30,5.33,conservative,7
BID-RFQ-0080-V017,RFQ-0080,V017,Türk Makina A.Ş.,2024-08-28,21.86,4197.12,29,30,-10.27,aggressive_bidder,7
BID-RFQ-0080-V010,RFQ-0080,V010,Adriatic Fastenings d.o.o.,2024-08-28,20.08,3855.36,20,30,-17.57,aggressive_bidder,7
BID-RFQ-0080-V024,RFQ-0080,V024,BalticTech UAB,2024-08-25,23.82,4573.44,53,30,-2.25,reliable,7
BID-RFQ-0081-V010,RFQ-0081,V010,Adriatic Fastenings d.o.o.,2024-08-26,127.09,37237.37,10,30,-15.31,aggressive_bidder,7
BID-RFQ-0081-V004,RFQ-0081,V004,Strömberg Hydraulics AB,2024-08-27,145.72,42695.96,25,30,-2.9,reliable,7
BID-RFQ-0081-V019,RFQ-0081,V019,Emerald Isle Castings Ltd,2024-08-28,152.06,44553.58,21,30,1.33,conservative,7
BID-RFQ-0081-V001,RFQ-0081,V001,Kovacs Precision GmbH,2024-08-26,145.1,42514.3,20,30,-3.31,reliable,7
BID-RFQ-0081-V009,RFQ-0081,V009,Fischer & Söhne KG,2024-08-27,153.09,44855.37,40,30,2.01,relationship_focused,7
BID-RFQ-0081-V024,RFQ-0081,V024,BalticTech UAB,2024-08-27,145.74,42701.82,51,30,-2.89,reliable,7
BID-RFQ-0081-V007,RFQ-0081,V007,Nakamura Tooling Co.,2024-08-29,155.38,45526.34,32,30,3.54,conservative,7
BID-RFQ-0082-V005,RFQ-0082,V005,Cerro Negro Metals SA,2024-09-23,18.47,2899.79,32,30,-8.22,aggressive_bidder,8
BID-RFQ-0082-V008,RFQ-0082,V008,Delta Composites Inc.,2024-09-25,17.74,2785.18,36,30,-11.87,aggressive_bidder,8
BID-RFQ-0082-V003,RFQ-0082,V003,Patel Alloys Pvt Ltd,2024-09-24,18.1,2841.7,37,30,-10.06,relationship_focused,8
BID-RFQ-0082-V023,RFQ-0082,V023,Sahara Industrial FZE,2024-09-25,17.97,2821.29,18,30,-10.7,volatile,8
BID-RFQ-0082-V020,RFQ-0082,V020,Rajasthan Rare Earths Ltd,2024-09-24,18.85,2959.45,12,30,-6.33,relationship_focused,8
BID-RFQ-0082-V012,RFQ-0082,V012,Indra Copper Works,2024-09-25,19.16,3008.12,40,30,-4.79,reliable,8
BID-RFQ-0082-V015,RFQ-0082,V015,Nordic Steel AS,2024-09-23,19.35,3037.95,42,30,-3.84,reliable,8
BID-RFQ-0083-V016,RFQ-0083,V016,Precision Arc Systems,2024-10-09,545.98,208018.38,53,30,6.73,volatile,8
BID-RFQ-0083-V006,RFQ-0083,V006,Bright Spark Electronics Ltd,2024-10-06,519.26,197838.06,28,30,1.5,volatile,8
BID-RFQ-0083-V018,RFQ-0083,V018,Guangzhou Mech & Elec Co.,2024-10-08,595.06,226717.86,25,30,16.32,aggressive_bidder,8
BID-RFQ-0083-V002,RFQ-0083,V002,Tanaka Electrical KK,2024-10-06,522.79,199182.99,22,30,2.19,conservative,8
BID-RFQ-0083-V013,RFQ-0083,V013,Vantage Sensors GmbH,2024-10-08,533.77,203366.37,22,30,4.34,conservative,8
BID-RFQ-0083-V011,RFQ-0083,V011,Solaris Power Components,2024-10-06,525.42,200185.02,11,30,2.71,volatile,8
BID-RFQ-0083-V021,RFQ-0083,V021,Helios Micro Systems,2024-10-08,535.42,203995.02,24,30,4.66,conservative,8
BID-RFQ-0084-V011,RFQ-0084,V011,Solaris Power Components,2024-09-25,300.04,153920.52,27,30,-1.38,volatile,8
BID-RFQ-0084-V013,RFQ-0084,V013,Vantage Sensors GmbH,2024-09-27,312.66,160394.58,13,30,2.77,conservative,8
BID-RFQ-0084-V018,RFQ-0084,V018,Guangzhou Mech & Elec Co.,2024-09-26,313.97,161066.61,26,30,3.2,aggressive_bidder,8
BID-RFQ-0084-V016,RFQ-0084,V016,Precision Arc Systems,2024-09-25,263.25,135047.25,33,30,-13.47,volatile,8
BID-RFQ-0084-V002,RFQ-0084,V002,Tanaka Electrical KK,2024-09-27,317.82,163041.66,16,30,4.47,conservative,8
BID-RFQ-0084-V021,RFQ-0084,V021,Helios Micro Systems,2024-09-26,325.78,167125.14,22,30,7.08,conservative,8
BID-RFQ-0085-V015,RFQ-0085,V015,Nordic Steel AS,2024-09-29,507.96,91940.76,44,30,-6.23,reliable,8
BID-RFQ-0085-V008,RFQ-0085,V008,Delta Composites Inc.,2024-09-28,468.59,84814.79,38,30,-13.5,aggressive_bidder,8
BID-RFQ-0085-V005,RFQ-0085,V005,Cerro Negro Metals SA,2024-09-28,448.49,81176.69,54,30,-17.21,aggressive_bidder,8
BID-RFQ-0085-V003,RFQ-0085,V003,Patel Alloys Pvt Ltd,2024-09-27,482.34,87303.54,41,30,-10.96,relationship_focused,8
BID-RFQ-0085-V014,RFQ-0085,V014,Coastal Alloys Pty Ltd,2024-09-28,516.93,93564.33,23,30,-4.57,relationship_focused,8
BID-RFQ-0085-V012,RFQ-0085,V012,Indra Copper Works,2024-09-28,524.85,94997.85,29,30,-3.11,reliable,8
BID-RFQ-0086-V004,RFQ-0086,V004,Strömberg Hydraulics AB,2024-09-24,27.07,5035.02,28,30,-1.75,reliable,8
BID-RFQ-0086-V010,RFQ-0086,V010,Adriatic Fastenings d.o.o.,2024-09-25,23.46,4363.56,51,30,-14.84,aggressive_bidder,8
BID-RFQ-0086-V001,RFQ-0086,V001,Kovacs Precision GmbH,2024-09-25,26.35,4901.1,55,30,-4.34,reliable,8
BID-RFQ-0086-V019,RFQ-0086,V019,Emerald Isle Castings Ltd,2024-09-25,28.96,5386.56,50,30,5.12,conservative,8
BID-RFQ-0087-V004,RFQ-0087,V004,Strömberg Hydraulics AB,2024-10-15,50.14,9677.02,24,30,-2.72,reliable,8
BID-RFQ-0087-V024,RFQ-0087,V024,BalticTech UAB,2024-10-17,49.53,9559.29,37,30,-3.9,reliable,8
BID-RFQ-0087-V009,RFQ-0087,V009,Fischer & Söhne KG,2024-10-17,49.26,9507.18,22,30,-4.43,relationship_focused,8
BID-RFQ-0087-V001,RFQ-0087,V001,Kovacs Precision GmbH,2024-10-17,51.01,9844.93,35,30,-1.02,reliable,8
BID-RFQ-0087-V019,RFQ-0087,V019,Emerald Isle Castings Ltd,2024-10-18,51.28,9897.04,43,30,-0.51,conservative,8
BID-RFQ-0087-V007,RFQ-0087,V007,Nakamura Tooling Co.,2024-10-18,52.39,10111.27,10,30,1.65,conservative,8
BID-RFQ-0087-V010,RFQ-0087,V010,Adriatic Fastenings d.o.o.,2024-10-18,44.34,8557.62,16,30,-13.97,aggressive_bidder,8
BID-RFQ-0087-V017,RFQ-0087,V017,Türk Makina A.Ş.,2024-10-17,42.14,8133.02,40,30,-18.24,aggressive_bidder,8
BID-RFQ-0088-V003,RFQ-0088,V003,Patel Alloys Pvt Ltd,2024-09-28,344.04,67087.8,50,30,-1.52,relationship_focused,8
BID-RFQ-0088-V005,RFQ-0088,V005,Cerro Negro Metals SA,2024-09-27,300.08,58515.6,19,30,-14.1,aggressive_bidder,8
BID-RFQ-0088-V012,RFQ-0088,V012,Indra Copper Works,2024-09-27,335.28,65379.6,53,30,-4.03,reliable,8
BID-RFQ-0088-V008,RFQ-0088,V008,Delta Composites Inc.,2024-09-28,314.6,61347.0,17,30,-9.95,aggressive_bidder,8
BID-RFQ-0088-V023,RFQ-0088,V023,Sahara Industrial FZE,2024-09-28,358.28,69864.6,49,30,2.56,volatile,8
BID-RFQ-0089-V020,RFQ-0089,V020,Rajasthan Rare Earths Ltd,2024-10-09,215.79,61068.57,19,30,-7.45,relationship_focused,8
BID-RFQ-0089-V012,RFQ-0089,V012,Indra Copper Works,2024-10-06,222.66,63012.78,27,30,-4.5,reliable,8
BID-RFQ-0089-V023,RFQ-0089,V023,Sahara Industrial FZE,2024-10-06,214.67,60751.61,40,30,-7.93,volatile,8
BID-RFQ-0089-V008,RFQ-0089,V008,Delta Composites Inc.,2024-10-06,204.19,57785.77,44,30,-12.42,aggressive_bidder,8
BID-RFQ-0089-V005,RFQ-0089,V005,Cerro Negro Metals SA,2024-10-06,229.55,64962.65,43,30,-1.54,aggressive_bidder,8
BID-RFQ-0089-V014,RFQ-0089,V014,Coastal Alloys Pty Ltd,2024-10-07,223.43,63230.69,45,30,-4.17,relationship_focused,8
BID-RFQ-0090-V020,RFQ-0090,V020,Rajasthan Rare Earths Ltd,2024-09-22,7.07,975.66,23,30,-7.94,relationship_focused,8
BID-RFQ-0090-V023,RFQ-0090,V023,Sahara Industrial FZE,2024-09-20,7.66,1057.08,33,30,-0.3,volatile,8
BID-RFQ-0090-V014,RFQ-0090,V014,Coastal Alloys Pty Ltd,2024-09-23,7.02,968.76,19,30,-8.6,relationship_focused,8
BID-RFQ-0090-V015,RFQ-0090,V015,Nordic Steel AS,2024-09-22,7.37,1017.06,21,30,-4.04,reliable,8
BID-RFQ-0090-V003,RFQ-0090,V003,Patel Alloys Pvt Ltd,2024-09-21,7.57,1044.66,38,30,-1.42,relationship_focused,8
BID-RFQ-0090-V005,RFQ-0090,V005,Cerro Negro Metals SA,2024-09-22,6.76,932.88,42,30,-11.99,aggressive_bidder,8
BID-RFQ-0091-V013,RFQ-0091,V013,Vantage Sensors GmbH,2024-09-14,921.52,107817.84,46,30,1.19,conservative,8
BID-RFQ-0091-V011,RFQ-0091,V011,Solaris Power Components,2024-09-13,876.88,102594.96,18,30,-3.71,volatile,8
BID-RFQ-0091-V018,RFQ-0091,V018,Guangzhou Mech & Elec Co.,2024-09-13,1026.39,120087.63,40,30,12.71,aggressive_bidder,8
BID-RFQ-0091-V021,RFQ-0091,V021,Helios Micro Systems,2024-09-14,951.48,111323.16,51,30,4.48,conservative,8
BID-RFQ-0091-V006,RFQ-0091,V006,Bright Spark Electronics Ltd,2024-09-16,817.99,95704.83,25,30,-10.18,volatile,8
BID-RFQ-0091-V016,RFQ-0091,V016,Precision Arc Systems,2024-09-15,783.4,91657.8,45,30,-13.98,volatile,8
BID-RFQ-0091-V002,RFQ-0091,V002,Tanaka Electrical KK,2024-09-13,940.73,110065.41,12,30,3.3,conservative,8
BID-RFQ-0092-V017,RFQ-0092,V017,Türk Makina A.Ş.,2024-09-27,208.09,59721.83,42,30,-17.9,aggressive_bidder,8
BID-RFQ-0092-V007,RFQ-0092,V007,Nakamura Tooling Co.,2024-09-28,260.17,74668.79,36,30,2.64,conservative,8
BID-RFQ-0092-V022,RFQ-0092,V022,Andean Precision SRL,2024-09-30,210.14,60310.18,28,30,-17.1,aggressive_bidder,8
BID-RFQ-0092-V009,RFQ-0092,V009,Fischer & Söhne KG,2024-09-29,240.34,68977.58,53,30,-5.18,relationship_focused,8
BID-RFQ-0092-V004,RFQ-0092,V004,Strömberg Hydraulics AB,2024-09-28,249.7,71663.9,38,30,-1.49,reliable,8
BID-RFQ-0092-V019,RFQ-0092,V019,Emerald Isle Castings Ltd,2024-09-27,262.7,75394.9,25,30,3.64,conservative,8
BID-RFQ-0093-V008,RFQ-0093,V008,Delta Composites Inc.,2024-11-04,214.0,35738.0,41,30,-11.17,aggressive_bidder,9
BID-RFQ-0093-V020,RFQ-0093,V020,Rajasthan Rare Earths Ltd,2024-11-02,228.02,38079.34,46,30,-5.35,relationship_focused,9
BID-RFQ-0093-V012,RFQ-0093,V012,Indra Copper Works,2024-11-01,226.89,37890.63,26,30,-5.82,reliable,9
BID-RFQ-0093-V015,RFQ-0093,V015,Nordic Steel AS,2024-11-04,241.3,40297.1,33,30,0.16,reliable,9
BID-RFQ-0093-V003,RFQ-0093,V003,Patel Alloys Pvt Ltd,2024-11-02,230.96,38570.32,42,30,-4.13,relationship_focused,9
BID-RFQ-0093-V014,RFQ-0093,V014,Coastal Alloys Pty Ltd,2024-11-04,223.2,37274.4,49,30,-7.35,relationship_focused,9
BID-RFQ-0093-V023,RFQ-0093,V023,Sahara Industrial FZE,2024-11-02,250.67,41861.89,34,30,4.05,volatile,9
BID-RFQ-0093-V005,RFQ-0093,V005,Cerro Negro Metals SA,2024-11-02,212.8,35537.6,39,30,-11.67,aggressive_bidder,9
BID-RFQ-0094-V003,RFQ-0094,V003,Patel Alloys Pvt Ltd,2024-10-22,58.66,9092.3,22,30,-9.88,relationship_focused,9
BID-RFQ-0094-V008,RFQ-0094,V008,Delta Composites Inc.,2024-10-22,64.14,9941.7,17,30,-1.46,aggressive_bidder,9
BID-RFQ-0094-V015,RFQ-0094,V015,Nordic Steel AS,2024-10-24,65.03,10079.65,30,30,-0.1,reliable,9
BID-RFQ-0094-V020,RFQ-0094,V020,Rajasthan Rare Earths Ltd,2024-10-25,62.25,9648.75,23,30,-4.37,relationship_focused,9
BID-RFQ-0094-V012,RFQ-0094,V012,Indra Copper Works,2024-10-22,62.56,9696.8,15,30,-3.89,reliable,9
BID-RFQ-0095-V002,RFQ-0095,V002,Tanaka Electrical KK,2024-11-12,859.9,147042.9,15,30,5.37,conservative,9
BID-RFQ-0095-V013,RFQ-0095,V013,Vantage Sensors GmbH,2024-11-09,858.91,146873.61,44,30,5.25,conservative,9
BID-RFQ-0095-V021,RFQ-0095,V021,Helios Micro Systems,2024-11-10,847.38,144901.98,10,30,3.84,conservative,9
BID-RFQ-0096-V024,RFQ-0096,V024,BalticTech UAB,2024-11-03,453.46,126061.88,50,30,-2.59,reliable,9
BID-RFQ-0096-V009,RFQ-0096,V009,Fischer & Söhne KG,2024-11-03,450.37,125202.86,36,30,-3.25,relationship_focused,9
BID-RFQ-0096-V017,RFQ-0096,V017,Türk Makina A.Ş.,2024-11-03,429.08,119284.24,53,30,-7.83,aggressive_bidder,9
BID-RFQ-0096-V004,RFQ-0096,V004,Strömberg Hydraulics AB,2024-11-04,461.54,128308.12,54,30,-0.86,reliable,9
BID-RFQ-0096-V010,RFQ-0096,V010,Adriatic Fastenings d.o.o.,2024-11-01,413.47,114944.66,43,30,-11.18,aggressive_bidder,9
BID-RFQ-0096-V019,RFQ-0096,V019,Emerald Isle Castings Ltd,2024-11-03,481.81,133943.18,44,30,3.5,conservative,9
BID-RFQ-0096-V022,RFQ-0096,V022,Andean Precision SRL,2024-11-04,419.13,116518.14,15,30,-9.97,aggressive_bidder,9
BID-RFQ-0097-V010,RFQ-0097,V010,Adriatic Fastenings d.o.o.,2024-11-08,115.34,29757.72,50,30,-16.87,aggressive_bidder,9
BID-RFQ-0097-V004,RFQ-0097,V004,Strömberg Hydraulics AB,2024-11-05,140.14,36156.12,45,30,1.01,reliable,9
BID-RFQ-0097-V019,RFQ-0097,V019,Emerald Isle Castings Ltd,2024-11-05,141.86,36599.88,36,30,2.25,conservative,9
BID-RFQ-0097-V024,RFQ-0097,V024,BalticTech UAB,2024-11-06,136.1,35113.8,52,30,-1.9,reliable,9
BID-RFQ-0097-V009,RFQ-0097,V009,Fischer & Söhne KG,2024-11-08,124.3,32069.4,10,30,-10.41,relationship_focused,9
BID-RFQ-0097-V001,RFQ-0097,V001,Kovacs Precision GmbH,2024-11-06,134.98,34824.84,31,30,-2.71,reliable,9
BID-RFQ-0097-V007,RFQ-0097,V007,Nakamura Tooling Co.,2024-11-07,142.11,36664.38,50,30,2.43,conservative,9
BID-RFQ-0098-V021,RFQ-0098,V021,Helios Micro Systems,2024-10-24,122.39,47487.32,42,30,1.01,conservative,9
BID-RFQ-0098-V016,RFQ-0098,V016,Precision Arc Systems,2024-10-24,118.54,45993.52,30,30,-2.16,volatile,9
BID-RFQ-0098-V002,RFQ-0098,V002,Tanaka Electrical KK,2024-10-25,121.51,47145.88,46,30,0.29,conservative,9
BID-RFQ-0098-V011,RFQ-0098,V011,Solaris Power Components,2024-10-24,119.06,46195.28,25,30,-1.74,volatile,9
BID-RFQ-0098-V018,RFQ-0098,V018,Guangzhou Mech & Elec Co.,2024-10-22,133.85,51933.8,26,30,10.47,aggressive_bidder,9
BID-RFQ-0098-V013,RFQ-0098,V013,Vantage Sensors GmbH,2024-10-22,124.4,48267.2,48,30,2.67,conservative,9
BID-RFQ-0098-V006,RFQ-0098,V006,Bright Spark Electronics Ltd,2024-10-23,119.06,46195.28,23,30,-1.74,volatile,9
BID-RFQ-0099-V013,RFQ-0099,V013,Vantage Sensors GmbH,2024-10-23,537.09,69284.61,53,30,3.59,conservative,9
BID-RFQ-0099-V006,RFQ-0099,V006,Bright Spark Electronics Ltd,2024-10-22,491.26,63372.54,10,30,-5.25,volatile,9
BID-RFQ-0099-V016,RFQ-0099,V016,Precision Arc Systems,2024-10-22,468.82,60477.78,40,30,-9.58,volatile,9
BID-RFQ-0099-V021,RFQ-0099,V021,Helios Micro Systems,2024-10-24,521.06,67216.74,44,30,0.5,conservative,9
BID-RFQ-0099-V011,RFQ-0099,V011,Solaris Power Components,2024-10-24,429.97,55466.13,30,30,-17.07,volatile,9
BID-RFQ-0099-V002,RFQ-0099,V002,Tanaka Electrical KK,2024-10-21,531.57,68572.53,22,30,2.53,conservative,9
BID-RFQ-0099-V018,RFQ-0099,V018,Guangzhou Mech & Elec Co.,2024-10-21,583.69,75296.01,37,30,12.58,aggressive_bidder,9
BID-RFQ-0100-V005,RFQ-0100,V005,Cerro Negro Metals SA,2024-11-03,216.42,51507.96,20,30,-11.34,aggressive_bidder,9
BID-RFQ-0100-V012,RFQ-0100,V012,Indra Copper Works,2024-11-04,232.33,55294.54,46,30,-4.82,reliable,9
BID-RFQ-0100-V020,RFQ-0100,V020,Rajasthan Rare Earths Ltd,2024-11-05,214.29,51001.02,42,30,-12.21,relationship_focused,9
BID-RFQ-0100-V014,RFQ-0100,V014,Coastal Alloys Pty Ltd,2024-11-05,226.5,53907.0,17,30,-7.21,relationship_focused,9
BID-RFQ-0101-V022,RFQ-0101,V022,Andean Precision SRL,2024-10-27,139.47,42956.76,17,30,-10.7,aggressive_bidder,9
BID-RFQ-0101-V001,RFQ-0101,V001,Kovacs Precision GmbH,2024-10-27,148.71,45802.68,24,30,-4.79,reliable,9
BID-RFQ-0101-V010,RFQ-0101,V010,Adriatic Fastenings d.o.o.,2024-10-27,144.6,44536.8,55,30,-7.42,aggressive_bidder,9
BID-RFQ-0101-V009,RFQ-0101,V009,Fischer & Söhne KG,2024-10-27,153.91,47404.28,22,30,-1.46,relationship_focused,9
BID-RFQ-0101-V019,RFQ-0101,V019,Emerald Isle Castings Ltd,2024-10-29,158.38,48781.04,38,30,1.41,conservative,9
BID-RFQ-0101-V024,RFQ-0101,V024,BalticTech UAB,2024-10-29,158.47,48808.76,51,30,1.46,reliable,9
BID-RFQ-0101-V004,RFQ-0101,V004,Strömberg Hydraulics AB,2024-10-27,149.62,46082.96,51,30,-4.2,reliable,9
BID-RFQ-0102-V019,RFQ-0102,V019,Emerald Isle Castings Ltd,2024-10-26,502.24,121542.08,35,30,3.0,conservative,9
BID-RFQ-0102-V010,RFQ-0102,V010,Adriatic Fastenings d.o.o.,2024-10-25,471.09,114003.78,41,30,-3.39,aggressive_bidder,9
BID-RFQ-0102-V017,RFQ-0102,V017,Türk Makina A.Ş.,2024-10-28,477.68,115598.56,18,30,-2.03,aggressive_bidder,9
BID-RFQ-0102-V022,RFQ-0102,V022,Andean Precision SRL,2024-10-28,431.16,104340.72,54,30,-11.58,aggressive_bidder,9
BID-RFQ-0102-V009,RFQ-0102,V009,Fischer & Söhne KG,2024-10-26,446.11,107958.62,54,30,-8.51,relationship_focused,9
BID-RFQ-0102-V001,RFQ-0102,V001,Kovacs Precision GmbH,2024-10-28,470.89,113955.38,18,30,-3.43,reliable,9
BID-RFQ-0102-V024,RFQ-0102,V024,BalticTech UAB,2024-10-25,472.4,114320.8,52,30,-3.12,reliable,9
BID-RFQ-0103-V023,RFQ-0103,V023,Sahara Industrial FZE,2024-11-08,61.83,11253.06,24,30,-5.82,volatile,9
